date,home_team,away_team,home_score,away_score,season,league
2026-01-17,Charlton,Sheffield United,1,0,2526,ENG-Championship
2026-01-17,Coventry,Leicester,2,1,2526,ENG-Championship
2026-01-17,Ipswich,Blackburn,3,0,2526,ENG-Championship
2026-01-17,Oxford,Bristol City,0,0,2526,ENG-Championship
2026-01-17,Preston,Derby,0,1,2526,ENG-Championship
2026-01-17,Sheffield Weds,Portsmouth,0,1,2526,ENG-Championship
2026-01-17,Southampton,Hull,1,2,2526,ENG-Championship
2026-01-17,Stoke,QPR,0,0,2526,ENG-Championship
2026-01-17,Swansea,Birmingham,1,1,2526,ENG-Championship
2026-01-17,Watford,Millwall,0,2,2526,ENG-Championship
2026-01-17,Wrexham,Norwich,1,2,2526,ENG-Championship
2026-01-20,Charlton,Derby,1,2,2526,ENG-Championship
2026-01-20,Coventry,Millwall,2,1,2526,ENG-Championship
2026-01-20,Ipswich,Bristol City,2,0,2526,ENG-Championship
2026-01-20,Oxford,QPR,0,0,2526,ENG-Championship
2026-01-20,Preston,Hull,0,3,2526,ENG-Championship
2026-01-20,Sheffield Weds,Birmingham,0,2,2526,ENG-Championship
2026-01-20,Swansea,Blackburn,3,1,2526,ENG-Championship
2026-01-20,West Brom,Norwich,0,5,2526,ENG-Championship
2026-01-20,Wrexham,Leicester,1,1,2526,ENG-Championship
2026-01-21,Southampton,Sheffield United,1,0,2526,ENG-Championship
2026-01-21,Stoke,Middlesbrough,1,2,2526,ENG-Championship
2026-01-21,Watford,Portsmouth,1,1,2526,ENG-Championship
2026-01-23,Derby,West Brom,1,1,2526,ENG-Championship
2026-01-24,Birmingham,Stoke,1,1,2526,ENG-Championship
2026-01-24,Blackburn,Watford,1,1,2526,ENG-Championship
2026-01-24,Bristol City,Sheffield Weds,2,0,2526,ENG-Championship
2026-01-24,Hull,Swansea,2,1,2526,ENG-Championship
2026-01-24,Leicester,Oxford,1,2,2526,ENG-Championship
2026-01-24,Middlesbrough,Preston,4,0,2526,ENG-Championship
2026-01-24,Millwall,Charlton,4,0,2526,ENG-Championship
2026-01-24,QPR,Wrexham,2,3,2526,ENG-Championship
2026-01-24,Sheffield United,Ipswich,3,1,2526,ENG-Championship
2026-01-25,Portsmouth,Southampton,1,1,2526,ENG-Championship
2026-01-26,Norwich,Coventry,2,1,2526,ENG-Championship
2026-01-30,Bristol City,Derby,0,5,2526,ENG-Championship
2026-01-31,Blackburn,Hull,0,1,2526,ENG-Championship
2026-01-31,Ipswich,Preston,1,1,2526,ENG-Championship
2026-01-31,Leicester,Charlton,0,2,2526,ENG-Championship
2026-01-31,Middlesbrough,Norwich,1,0,2526,ENG-Championship
2026-01-31,Millwall,Sheffield United,1,1,2526,ENG-Championship
2026-01-31,Oxford,Birmingham,0,2,2526,ENG-Championship
2026-01-31,Portsmouth,West Brom,3,0,2526,ENG-Championship
2026-01-31,QPR,Coventry,2,1,2526,ENG-Championship
2026-01-31,Sheffield Weds,Wrexham,0,1,2526,ENG-Championship
2026-01-31,Stoke,Southampton,0,2,2526,ENG-Championship
2026-01-31,Watford,Swansea,0,2,2526,ENG-Championship
2026-02-03,Blackburn,Sheffield Weds,1,0,2526,ENG-Championship
2026-02-03,Hull,Watford,0,0,2526,ENG-Championship
2026-02-03,Sheffield United,Oxford,3,1,2526,ENG-Championship
2026-02-06,Charlton,QPR,0,0,2526,ENG-Championship
2026-02-07,Birmingham,Leicester,2,1,2526,ENG-Championship
2026-02-07,Coventry,Oxford,0,0,2526,ENG-Championship
2026-02-07,Derby,Ipswich,1,2,2526,ENG-Championship
2026-02-07,Hull,Bristol City,2,3,2526,ENG-Championship
2026-02-07,Norwich,Blackburn,2,0,2526,ENG-Championship
2026-02-07,Preston,Portsmouth,1,0,2526,ENG-Championship
2026-02-07,Southampton,Watford,1,0,2526,ENG-Championship
2026-02-07,West Brom,Stoke,0,0,2526,ENG-Championship
2026-02-07,Wrexham,Millwall,0,2,2526,ENG-Championship
2026-02-08,Swansea,Sheffield Weds,4,0,2526,ENG-Championship
2026-02-09,Sheffield United,Middlesbrough,1,2,2526,ENG-Championship
2026-02-10,Birmingham,West Brom,0,0,2526,ENG-Championship
2026-02-10,Leicester,Southampton,3,4,2526,ENG-Championship
2026-02-10,Oxford,Norwich,0,3,2526,ENG-Championship
2026-02-11,Charlton,Stoke,1,0,2526,ENG-Championship
2026-02-14,Derby,Swansea,2,0,2526,ENG-Championship
2026-02-14,Portsmouth,Sheffield United,0,1,2526,ENG-Championship
2026-02-14,Preston,Watford,2,2,2526,ENG-Championship
2026-02-14,QPR,Blackburn,1,3,2526,ENG-Championship
2026-02-14,Sheffield Weds,Millwall,1,2,2526,ENG-Championship
2026-02-16,Coventry,Middlesbrough,3,1,2526,ENG-Championship
2026-02-17,Bristol City,Wrexham,2,2,2526,ENG-Championship
2026-02-17,Charlton,Portsmouth,1,3,2526,ENG-Championship
2026-02-20,Blackburn,Preston,1,0,2526,ENG-Championship
2026-02-21,Hull,QPR,1,3,2526,ENG-Championship
2026-02-21,Middlesbrough,Oxford,0,0,2526,ENG-Championship
2026-02-21,Millwall,Portsmouth,1,3,2526,ENG-Championship
2026-02-21,Norwich,Birmingham,1,2,2526,ENG-Championship
2026-02-21,Southampton,Charlton,1,1,2526,ENG-Championship
2026-02-21,Stoke,Leicester,2,2,2526,ENG-Championship
2026-02-21,Swansea,Bristol City,1,0,2526,ENG-Championship
2026-02-21,Watford,Derby,2,0,2526,ENG-Championship
2026-02-21,West Brom,Coventry,0,2,2526,ENG-Championship
2026-02-21,Wrexham,Ipswich,5,3,2526,ENG-Championship
2026-02-22,Sheffield United,Sheffield Weds,2,1,2526,ENG-Championship
2026-02-24,Blackburn,Bristol City,1,2,2526,ENG-Championship
2026-02-24,Hull,Derby,4,2,2526,ENG-Championship
2026-02-24,Middlesbrough,Leicester,1,1,2526,ENG-Championship
2026-02-24,Southampton,QPR,5,0,2526,ENG-Championship
2026-02-24,Swansea,Preston,1,1,2526,ENG-Championship
2026-02-24,Watford,Ipswich,0,2,2526,ENG-Championship
2026-02-24,West Brom,Charlton,1,1,2526,ENG-Championship
2026-02-24,Wrexham,Portsmouth,2,1,2526,ENG-Championship
2026-02-25,Millwall,Birmingham,3,0,2526,ENG-Championship
2026-02-25,Norwich,Sheffield Weds,2,0,2526,ENG-Championship
2026-02-25,Sheffield United,Coventry,1,2,2526,ENG-Championship
2026-02-25,Stoke,Oxford,2,1,2526,ENG-Championship
2026-02-27,Bristol City,Watford,1,2,2526,ENG-Championship
2026-02-28,Charlton,Wrexham,0,1,2526,ENG-Championship
2026-02-28,Coventry,Stoke,2,1,2526,ENG-Championship
2026-02-28,Derby,Blackburn,3,1,2526,ENG-Championship
2026-02-28,Ipswich,Swansea,3,0,2526,ENG-Championship
2026-02-28,Leicester,Norwich,0,2,2526,ENG-Championship
2026-02-28,Oxford,West Brom,2,1,2526,ENG-Championship
2026-02-28,Portsmouth,Hull,0,1,2526,ENG-Championship
2026-02-28,Preston,Millwall,0,2,2526,ENG-Championship
2026-02-28,QPR,Sheffield United,0,2,2526,ENG-Championship
2026-02-28,Sheffield Weds,Southampton,1,3,2526,ENG-Championship
2026-03-02,Birmingham,Middlesbrough,1,3,2526,ENG-Championship
2026-03-03,Ipswich,Hull,1,0,2526,ENG-Championship
2026-03-06,Preston,Oxford,1,3,2526,ENG-Championship
2026-03-07,Blackburn,Portsmouth,1,1,2526,ENG-Championship
2026-03-07,Bristol City,Coventry,0,2,2526,ENG-Championship
2026-03-07,Charlton,Birmingham,1,0,2526,ENG-Championship
2026-03-07,Derby,Sheffield Weds,2,1,2526,ENG-Championship
2026-03-07,Hull,Millwall,1,3,2526,ENG-Championship
2026-03-07,Ipswich,Leicester,1,1,2526,ENG-Championship
2026-03-07,Sheffield United,West Brom,1,1,2526,ENG-Championship
2026-03-07,Swansea,Stoke,2,0,2526,ENG-Championship
2026-03-08,QPR,Middlesbrough,0,4,2526,ENG-Championship
2026-03-10,Leicester,Bristol City,2,0,2526,ENG-Championship
2026-03-10,Millwall,Derby,1,0,2526,ENG-Championship
2026-03-10,Portsmouth,Swansea,1,2,2526,ENG-Championship
2026-03-10,Sheffield Weds,Watford,1,1,2526,ENG-Championship
2026-03-10,Stoke,Ipswich,3,3,2526,ENG-Championship
2026-03-10,Wrexham,Hull,1,2,2526,ENG-Championship
2026-03-11,Birmingham,QPR,1,0,2526,ENG-Championship
2026-03-11,Coventry,Preston,3,0,2526,ENG-Championship
2026-03-11,Middlesbrough,Charlton,0,1,2526,ENG-Championship
2026-03-11,Norwich,Sheffield United,2,1,2526,ENG-Championship
2026-03-11,Oxford,Blackburn,1,0,2526,ENG-Championship
2026-03-11,West Brom,Southampton,1,1,2526,ENG-Championship
2026-03-13,Wrexham,Swansea,2,0,2526,ENG-Championship
2026-03-14,Birmingham,Sheffield United,1,1,2526,ENG-Championship
2026-03-14,Coventry,Southampton,1,2,2526,ENG-Championship
2026-03-14,Leicester,QPR,1,3,2526,ENG-Championship
2026-03-14,Middlesbrough,Bristol City,1,1,2526,ENG-Championship
2026-03-14,Millwall,Blackburn,1,2,2526,ENG-Championship
2026-03-14,Norwich,Preston,2,0,2526,ENG-Championship
2026-03-14,Oxford,Charlton,1,1,2526,ENG-Championship
2026-03-14,Sheffield Weds,Ipswich,0,2,2526,ENG-Championship
2026-03-14,Stoke,Watford,3,1,2526,ENG-Championship
2026-03-14,West Brom,Hull,3,0,2526,ENG-Championship
2026-03-16,Portsmouth,Derby,0,1,2526,ENG-Championship
2026-03-17,Watford,Wrexham,3,1,2526,ENG-Championship
2026-03-18,Southampton,Norwich,1,0,2526,ENG-Championship
2026-03-20,Preston,Stoke,3,1,2526,ENG-Championship
2026-03-21,Blackburn,Middlesbrough,0,0,2526,ENG-Championship
2026-03-21,Bristol City,West Brom,0,1,2526,ENG-Championship
2026-03-21,Charlton,Norwich,0,1,2526,ENG-Championship
2026-03-21,Derby,Birmingham,1,0,2526,ENG-Championship
2026-03-21,Hull,Sheffield Weds,3,1,2526,ENG-Championship
2026-03-21,Ipswich,Millwall,1,1,2526,ENG-Championship
2026-03-21,QPR,Portsmouth,6,1,2526,ENG-Championship
2026-03-21,Sheffield United,Wrexham,1,2,2526,ENG-Championship
2026-03-21,Southampton,Oxford,2,0,2526,ENG-Championship
2026-03-21,Swansea,Coventry,0,3,2526,ENG-Championship
2026-03-21,Watford,Leicester,0,0,2526,ENG-Championship
2026-04-03,Birmingham,Blackburn,0,1,2526,ENG-Championship
2026-04-03,Charlton,Bristol City,1,2,2526,ENG-Championship
2026-04-03,Coventry,Derby,3,2,2526,ENG-Championship
2026-04-03,Leicester,Preston,2,2,2526,ENG-Championship
2026-04-03,Middlesbrough,Millwall,1,2,2526,ENG-Championship
2026-04-03,Norwich,Portsmouth,1,1,2526,ENG-Championship
2026-04-03,Oxford,Hull,1,1,2526,ENG-Championship
2026-04-03,QPR,Watford,2,1,2526,ENG-Championship
2026-04-03,Sheffield United,Swansea,3,3,2526,ENG-Championship
2026-04-03,Stoke,Sheffield Weds,2,0,2526,ENG-Championship
2026-04-03,West Brom,Wrexham,2,2,2526,ENG-Championship
2026-04-06,Blackburn,West Brom,0,0,2526,ENG-Championship
2026-04-06,Bristol City,Sheffield United,1,0,2526,ENG-Championship
2026-04-06,Derby,Stoke,2,0,2526,ENG-Championship
2026-04-06,Hull,Coventry,0,0,2526,ENG-Championship
2026-04-06,Ipswich,Birmingham,2,1,2526,ENG-Championship
2026-04-06,Millwall,Norwich,1,2,2526,ENG-Championship
2026-04-06,Portsmouth,Oxford,2,2,2526,ENG-Championship
2026-04-06,Preston,QPR,1,1,2526,ENG-Championship
2026-04-06,Sheffield Weds,Leicester,1,1,2526,ENG-Championship
2026-04-06,Swansea,Middlesbrough,2,2,2526,ENG-Championship
2026-04-06,Watford,Charlton,1,1,2526,ENG-Championship
2026-04-07,Wrexham,Southampton,1,5,2526,ENG-Championship
2026-04-10,West Brom,Millwall,0,0,2526,ENG-Championship
2026-04-11,Charlton,Preston,1,2,2526,ENG-Championship
2026-04-11,Coventry,Sheffield Weds,0,0,2526,ENG-Championship
2026-04-11,Leicester,Swansea,0,1,2526,ENG-Championship
2026-04-11,Middlesbrough,Portsmouth,0,1,2526,ENG-Championship
2026-04-11,Norwich,Ipswich,0,2,2526,ENG-Championship
2026-04-11,Oxford,Watford,2,0,2526,ENG-Championship
2026-04-11,QPR,Bristol City,0,0,2526,ENG-Championship
2026-04-11,Sheffield United,Hull,2,1,2526,ENG-Championship
2026-04-11,Southampton,Derby,2,1,2526,ENG-Championship
2026-04-11,Stoke,Blackburn,1,1,2526,ENG-Championship
2026-04-12,Birmingham,Wrexham,2,0,2526,ENG-Championship
2026-04-14,Portsmouth,Ipswich,2,0,2526,ENG-Championship
2026-04-14,Southampton,Blackburn,3,0,2526,ENG-Championship
2026-04-17,Blackburn,Coventry,1,1,2526,ENG-Championship
2026-04-18,Bristol City,Norwich,2,4,2526,ENG-Championship
2026-04-18,Derby,Oxford,1,0,2526,ENG-Championship
2026-04-18,Hull,Birmingham,1,1,2526,ENG-Championship
2026-04-18,Millwall,QPR,2,0,2526,ENG-Championship
2026-04-18,Portsmouth,Leicester,1,0,2526,ENG-Championship
2026-04-18,Preston,West Brom,0,2,2526,ENG-Championship
2026-04-18,Sheffield Weds,Charlton,1,1,2526,ENG-Championship
2026-04-18,Swansea,Southampton,1,2,2526,ENG-Championship
2026-04-18,Watford,Sheffield United,0,2,2526,ENG-Championship
2026-04-18,Wrexham,Stoke,2,0,2526,ENG-Championship
2026-04-19,Ipswich,Middlesbrough,2,2,2526,ENG-Championship
2026-04-21,Coventry,Portsmouth,5,1,2526,ENG-Championship
2026-04-21,Leicester,Hull,2,2,2526,ENG-Championship
2026-04-21,Norwich,Derby,2,1,2526,ENG-Championship
2026-04-21,Oxford,Wrexham,0,1,2526,ENG-Championship
2026-04-21,QPR,Swansea,1,2,2526,ENG-Championship
2026-04-21,Southampton,Bristol City,2,2,2526,ENG-Championship
2026-04-21,Stoke,Millwall,1,3,2526,ENG-Championship
2026-04-21,West Brom,Watford,3,0,2526,ENG-Championship
2026-04-22,Birmingham,Preston,2,1,2526,ENG-Championship
2026-04-22,Charlton,Ipswich,1,2,2526,ENG-Championship
2026-04-22,Middlesbrough,Sheffield Weds,1,0,2526,ENG-Championship
2026-04-22,Sheffield United,Blackburn,1,3,2526,ENG-Championship
2026-04-24,Leicester,Millwall,1,1,2526,ENG-Championship
2026-04-25,Birmingham,Bristol City,2,1,2526,ENG-Championship
2026-04-25,Charlton,Hull,2,1,2526,ENG-Championship
2026-04-25,Middlesbrough,Watford,5,1,2526,ENG-Championship
2026-04-25,Norwich,Swansea,1,1,2526,ENG-Championship
2026-04-25,Oxford,Sheffield Weds,4,1,2526,ENG-Championship
2026-04-25,QPR,Derby,2,3,2526,ENG-Championship
2026-04-25,Sheffield United,Preston,2,3,2526,ENG-Championship
2026-04-25,Stoke,Portsmouth,1,3,2526,ENG-Championship
2026-04-25,West Brom,Ipswich,0,0,2526,ENG-Championship
2026-04-26,Coventry,Wrexham,3,1,2526,ENG-Championship
2026-08-14,Wolves,Blackburn,2,2,2627,ENG-Championship
2026-08-15,Bolton,Preston,2,1,2627,ENG-Championship
2026-08-15,Bristol City,Millwall,0,2,2627,ENG-Championship
2026-08-15,Charlton,Derby,2,1,2627,ENG-Championship
2026-08-15,Middlesbrough,Lincoln,2,1,2627,ENG-Championship
2026-08-15,Norwich,West Brom,1,2,2627,ENG-Championship
2026-08-15,Portsmouth,QPR,1,3,2627,ENG-Championship
2026-08-15,Sheffield United,Birmingham,0,0,2627,ENG-Championship
2026-08-15,Stoke,Swansea,1,2,2627,ENG-Championship
2026-08-16,Burnley,West Ham,2,2,2627,ENG-Championship
2026-08-16,Watford,Southampton,2,1,2627,ENG-Championship
2026-08-17,Cardiff,Wrexham,1,1,2627,ENG-Championship
