date,home_team,away_team,home_score,away_score,season,league
2025-09-15,Çaykur Rizespor,Gençlerbirliği,1,0,2526,TUR-Super Lig
2025-09-17,Fatih Karagümrük,İstanbul Başakşehir,0,2,2526,TUR-Super Lig
2025-09-17,Fenerbahçe,Alanyaspor,2,2,2526,TUR-Super Lig
2025-09-19,Göztepe,Beşiktaş,3,0,2526,TUR-Super Lig
2025-09-20,Antalyaspor,Kayserispor,1,1,2526,TUR-Super Lig
2025-09-20,Gençlerbirliği,Eyüpspor,1,0,2526,TUR-Super Lig
2025-09-20,Trabzonspor,Gaziantep FK,1,1,2526,TUR-Super Lig
2025-09-21,Kasımpaşa SK,Fenerbahçe,1,1,2526,TUR-Super Lig
2025-09-21,Kocaelispor,Çaykur Rizespor,1,1,2526,TUR-Super Lig
2025-09-21,Samsunspor,Fatih Karagümrük,3,2,2526,TUR-Super Lig
2025-09-21,İstanbul Başakşehir,Alanyaspor,1,1,2526,TUR-Super Lig
2025-09-22,Galatasaray,Konyaspor,3,1,2526,TUR-Super Lig
2025-09-24,Kayserispor,Beşiktaş,0,4,2526,TUR-Super Lig
2025-09-26,Alanyaspor,Galatasaray,0,1,2526,TUR-Super Lig
2025-09-27,Fatih Karagümrük,Trabzonspor,3,4,2526,TUR-Super Lig
2025-09-27,Gaziantep FK,Samsunspor,2,2,2526,TUR-Super Lig
2025-09-28,Fenerbahçe,Antalyaspor,2,0,2526,TUR-Super Lig
2025-09-28,Kayserispor,Gençlerbirliği,1,1,2526,TUR-Super Lig
2025-09-28,Konyaspor,İstanbul Başakşehir,2,1,2526,TUR-Super Lig
2025-09-28,Çaykur Rizespor,Kasımpaşa SK,1,2,2526,TUR-Super Lig
2025-09-29,Beşiktaş,Kocaelispor,3,1,2526,TUR-Super Lig
2025-10-03,Antalyaspor,Çaykur Rizespor,2,5,2526,TUR-Super Lig
2025-10-03,Trabzonspor,Kayserispor,4,0,2526,TUR-Super Lig
2025-10-04,Galatasaray,Beşiktaş,1,1,2526,TUR-Super Lig
2025-10-04,Gençlerbirliği,Alanyaspor,2,2,2526,TUR-Super Lig
2025-10-04,Kocaelispor,Eyüpspor,1,0,2526,TUR-Super Lig
2025-10-05,Fatih Karagümrük,Gaziantep FK,0,2,2526,TUR-Super Lig
2025-10-05,Göztepe,İstanbul Başakşehir,1,0,2526,TUR-Super Lig
2025-10-05,Kasımpaşa SK,Konyaspor,1,1,2526,TUR-Super Lig
2025-10-18,Beşiktaş,Gençlerbirliği,1,2,2526,TUR-Super Lig
2025-10-18,Konyaspor,Kocaelispor,2,3,2526,TUR-Super Lig
2025-10-18,Çaykur Rizespor,Trabzonspor,1,2,2526,TUR-Super Lig
2025-10-18,İstanbul Başakşehir,Galatasaray,1,2,2526,TUR-Super Lig
2025-10-19,Alanyaspor,Göztepe,1,0,2526,TUR-Super Lig
2025-10-19,Fenerbahçe,Fatih Karagümrük,2,1,2526,TUR-Super Lig
2025-10-19,Gaziantep FK,Antalyaspor,3,2,2526,TUR-Super Lig
2025-10-19,Kayserispor,Samsunspor,1,3,2526,TUR-Super Lig
2025-10-20,Eyüpspor,Kasımpaşa SK,2,0,2526,TUR-Super Lig
2025-10-22,Konyaspor,Beşiktaş,0,2,2526,TUR-Super Lig
2025-10-24,Fatih Karagümrük,Kayserispor,2,2,2526,TUR-Super Lig
2025-10-25,Kocaelispor,Alanyaspor,2,0,2526,TUR-Super Lig
2025-10-25,Trabzonspor,Eyüpspor,2,0,2526,TUR-Super Lig
2025-10-26,Antalyaspor,İstanbul Başakşehir,0,4,2526,TUR-Super Lig
2025-10-26,Galatasaray,Göztepe,3,1,2526,TUR-Super Lig
2025-10-26,Gençlerbirliği,Konyaspor,1,2,2526,TUR-Super Lig
2025-10-26,Kasımpaşa SK,Beşiktaş,1,1,2526,TUR-Super Lig
2025-10-27,Gaziantep FK,Fenerbahçe,0,4,2526,TUR-Super Lig
2025-10-27,Samsunspor,Çaykur Rizespor,1,1,2526,TUR-Super Lig
2025-10-31,İstanbul Başakşehir,Kocaelispor,1,0,2526,TUR-Super Lig
2025-11-01,Göztepe,Gençlerbirliği,1,0,2526,TUR-Super Lig
2025-11-02,Beşiktaş,Fenerbahçe,2,3,2526,TUR-Super Lig
2025-11-02,Kayserispor,Kasımpaşa SK,3,2,2526,TUR-Super Lig
2025-11-02,Konyaspor,Samsunspor,1,3,2526,TUR-Super Lig
2025-11-03,Eyüpspor,Antalyaspor,0,1,2526,TUR-Super Lig
2025-11-03,Çaykur Rizespor,Fatih Karagümrük,1,0,2526,TUR-Super Lig
