date,home_team,away_team,home_score,away_score,season,league
2025-03-29,Nijmegen,AZ Alkmaar,3,3,2425,NED-Eredivisie
2025-03-29,Willem II,Almere City,0,2,2425,NED-Eredivisie
2025-03-29,Zwolle,Waalwijk,2,0,2425,NED-Eredivisie
2025-03-30,Feyenoord,Go Ahead Eagles,3,2,2425,NED-Eredivisie
2025-03-30,Heracles,Twente,2,1,2425,NED-Eredivisie
2025-03-30,PSV Eindhoven,Ajax,0,2,2425,NED-Eredivisie
2025-03-30,Utrecht,Heerenveen,2,0,2425,NED-Eredivisie
2025-04-01,AZ Alkmaar,Waalwijk,2,2,2425,NED-Eredivisie
2025-04-02,Feyenoord,Groningen,4,1,2425,NED-Eredivisie
2025-04-04,Heerenveen,Willem II,3,1,2425,NED-Eredivisie
2025-04-05,AZ Alkmaar,Feyenoord,0,1,2425,NED-Eredivisie
2025-04-05,Almere City,Zwolle,2,2,2425,NED-Eredivisie
2025-04-05,Groningen,PSV Eindhoven,1,3,2425,NED-Eredivisie
2025-04-05,Twente,For Sittard,1,1,2425,NED-Eredivisie
2025-04-06,Ajax,NAC Breda,3,1,2425,NED-Eredivisie
2025-04-06,Go Ahead Eagles,Utrecht,2,2,2425,NED-Eredivisie
2025-04-06,Sparta Rotterdam,Nijmegen,2,0,2425,NED-Eredivisie
2025-04-06,Waalwijk,Heracles,0,0,2425,NED-Eredivisie
2025-04-11,Nijmegen,Waalwijk,2,1,2425,NED-Eredivisie
2025-04-12,For Sittard,Feyenoord,0,2,2425,NED-Eredivisie
2025-04-12,NAC Breda,Go Ahead Eagles,1,1,2425,NED-Eredivisie
2025-04-12,PSV Eindhoven,Almere City,5,0,2425,NED-Eredivisie
2025-04-12,Sparta Rotterdam,Heerenveen,3,1,2425,NED-Eredivisie
2025-04-13,Heracles,AZ Alkmaar,1,0,2425,NED-Eredivisie
2025-04-13,Utrecht,Groningen,3,1,2425,NED-Eredivisie
2025-04-13,Willem II,Ajax,1,2,2425,NED-Eredivisie
2025-04-13,Zwolle,Twente,1,1,2425,NED-Eredivisie
2025-04-19,Heerenveen,Almere City,2,1,2425,NED-Eredivisie
2025-04-20,Utrecht,Ajax,4,0,2425,NED-Eredivisie
2025-04-23,Groningen,Heracles,4,1,2425,NED-Eredivisie
2025-04-24,AZ Alkmaar,NAC Breda,1,1,2425,NED-Eredivisie
2025-04-24,Twente,PSV Eindhoven,1,3,2425,NED-Eredivisie
2025-04-25,Feyenoord,Zwolle,4,0,2425,NED-Eredivisie
2025-04-25,Waalwijk,Utrecht,0,4,2425,NED-Eredivisie
2025-04-27,Ajax,Sparta Rotterdam,1,1,2425,NED-Eredivisie
2025-04-27,Almere City,Go Ahead Eagles,0,0,2425,NED-Eredivisie
2025-04-27,For Sittard,Willem II,1,0,2425,NED-Eredivisie
2025-04-27,Heerenveen,Nijmegen,1,0,2425,NED-Eredivisie
2025-05-03,Groningen,Waalwijk,6,1,2425,NED-Eredivisie
2025-05-03,Heracles,Feyenoord,1,4,2425,NED-Eredivisie
2025-05-03,Nijmegen,Willem II,1,1,2425,NED-Eredivisie
2025-05-03,PSV Eindhoven,For Sittard,4,1,2425,NED-Eredivisie
2025-05-04,Go Ahead Eagles,AZ Alkmaar,0,3,2425,NED-Eredivisie
2025-05-04,NAC Breda,Zwolle,1,3,2425,NED-Eredivisie
2025-05-04,Sparta Rotterdam,Twente,0,2,2425,NED-Eredivisie
2025-05-09,Willem II,Heracles,1,2,2425,NED-Eredivisie
2025-05-10,Almere City,Sparta Rotterdam,0,3,2425,NED-Eredivisie
2025-05-10,For Sittard,NAC Breda,1,0,2425,NED-Eredivisie
2025-05-10,Waalwijk,Heerenveen,3,1,2425,NED-Eredivisie
2025-05-11,AZ Alkmaar,Groningen,3,0,2425,NED-Eredivisie
2025-05-11,Ajax,Nijmegen,0,3,2425,NED-Eredivisie
2025-05-11,Feyenoord,PSV Eindhoven,2,3,2425,NED-Eredivisie
2025-05-11,Twente,Utrecht,2,0,2425,NED-Eredivisie
2025-05-11,Zwolle,Go Ahead Eagles,1,1,2425,NED-Eredivisie
2025-05-14,Almere City,For Sittard,1,1,2425,NED-Eredivisie
2025-05-14,Feyenoord,Waalwijk,2,0,2425,NED-Eredivisie
2025-05-14,Go Ahead Eagles,Heerenveen,1,0,2425,NED-Eredivisie
2025-05-14,Groningen,Ajax,2,2,2425,NED-Eredivisie
2025-05-14,Nijmegen,NAC Breda,3,0,2425,NED-Eredivisie
2025-05-14,PSV Eindhoven,Heracles,4,1,2425,NED-Eredivisie
2025-05-14,Twente,AZ Alkmaar,2,3,2425,NED-Eredivisie
2025-05-14,Utrecht,Sparta Rotterdam,1,1,2425,NED-Eredivisie
2025-05-14,Willem II,Zwolle,1,2,2425,NED-Eredivisie
2025-05-18,AZ Alkmaar,Almere City,1,1,2425,NED-Eredivisie
2025-05-18,Ajax,Twente,2,0,2425,NED-Eredivisie
2025-05-18,For Sittard,Utrecht,0,0,2425,NED-Eredivisie
2025-05-18,Heerenveen,Feyenoord,2,0,2425,NED-Eredivisie
2025-05-18,Heracles,Nijmegen,1,2,2425,NED-Eredivisie
2025-05-18,NAC Breda,Willem II,1,1,2425,NED-Eredivisie
2025-05-18,Sparta Rotterdam,PSV Eindhoven,1,3,2425,NED-Eredivisie
2025-05-18,Waalwijk,Go Ahead Eagles,5,3,2425,NED-Eredivisie
2025-05-18,Zwolle,Groningen,2,0,2425,NED-Eredivisie
2025-08-08,For Sittard,Go Ahead Eagles,2,2,2526,NED-Eredivisie
2025-08-09,Feyenoord,NAC Breda,2,0,2526,NED-Eredivisie
2025-08-09,Heerenveen,Volendam,1,1,2526,NED-Eredivisie
2025-08-09,Nijmegen,Excelsior,5,0,2526,NED-Eredivisie
2025-08-09,PSV Eindhoven,Sparta Rotterdam,6,1,2526,NED-Eredivisie
2025-08-10,AZ Alkmaar,Groningen,4,1,2526,NED-Eredivisie
2025-08-10,Ajax,Telstar,2,0,2526,NED-Eredivisie
2025-08-10,Utrecht,Heracles,4,0,2526,NED-Eredivisie
2025-08-10,Zwolle,Twente,1,0,2526,NED-Eredivisie
2025-08-15,Telstar,Zwolle,0,2,2526,NED-Eredivisie
2025-08-16,Excelsior,Feyenoord,1,2,2526,NED-Eredivisie
2025-08-16,Groningen,Heerenveen,2,1,2526,NED-Eredivisie
2025-08-16,Heracles,Nijmegen,1,4,2526,NED-Eredivisie
2025-08-17,Go Ahead Eagles,Ajax,2,2,2526,NED-Eredivisie
2025-08-17,NAC Breda,For Sittard,2,1,2526,NED-Eredivisie
2025-08-17,Sparta Rotterdam,Utrecht,2,1,2526,NED-Eredivisie
2025-08-17,Twente,PSV Eindhoven,0,2,2526,NED-Eredivisie
2025-08-17,Volendam,AZ Alkmaar,2,2,2526,NED-Eredivisie
2025-08-23,Go Ahead Eagles,Sparta Rotterdam,0,3,2526,NED-Eredivisie
2025-08-23,PSV Eindhoven,Groningen,4,2,2526,NED-Eredivisie
2025-08-23,Telstar,Volendam,2,2,2526,NED-Eredivisie
2025-08-24,Ajax,Heracles,2,0,2526,NED-Eredivisie
2025-08-24,Heerenveen,Twente,1,2,2526,NED-Eredivisie
2025-08-24,Nijmegen,NAC Breda,3,0,2526,NED-Eredivisie
2025-08-24,Utrecht,Excelsior,4,1,2526,NED-Eredivisie
2025-08-29,Groningen,Heracles,4,0,2526,NED-Eredivisie
2025-08-30,Excelsior,Twente,1,0,2526,NED-Eredivisie
2025-08-30,Heerenveen,Go Ahead Eagles,2,2,2526,NED-Eredivisie
2025-08-30,PSV Eindhoven,Telstar,0,2,2526,NED-Eredivisie
2025-08-30,Volendam,Ajax,1,1,2526,NED-Eredivisie
2025-08-31,For Sittard,Nijmegen,3,2,2526,NED-Eredivisie
2025-08-31,NAC Breda,AZ Alkmaar,0,1,2526,NED-Eredivisie
2025-08-31,Sparta Rotterdam,Feyenoord,0,4,2526,NED-Eredivisie
2025-08-31,Zwolle,Utrecht,0,2,2526,NED-Eredivisie
2025-09-13,Ajax,Zwolle,3,1,2526,NED-Eredivisie
2025-09-13,Feyenoord,Heerenveen,1,0,2526,NED-Eredivisie
2025-09-13,Go Ahead Eagles,Volendam,3,0,2526,NED-Eredivisie
2025-09-13,Nijmegen,PSV Eindhoven,3,5,2526,NED-Eredivisie
2025-09-13,Twente,NAC Breda,2,2,2526,NED-Eredivisie
2025-09-14,Excelsior,Sparta Rotterdam,0,1,2526,NED-Eredivisie
2025-09-14,Heracles,AZ Alkmaar,1,2,2526,NED-Eredivisie
2025-09-14,Telstar,For Sittard,1,3,2526,NED-Eredivisie
2025-09-14,Utrecht,Groningen,0,1,2526,NED-Eredivisie
2025-09-17,Feyenoord,For Sittard,2,0,2526,NED-Eredivisie
2025-09-19,Sparta Rotterdam,Twente,1,5,2526,NED-Eredivisie
2025-09-20,For Sittard,Utrecht,1,0,2526,NED-Eredivisie
2025-09-20,Groningen,Telstar,2,0,2526,NED-Eredivisie
2025-09-20,NAC Breda,Heracles,2,1,2526,NED-Eredivisie
2025-09-20,Volendam,Excelsior,1,2,2526,NED-Eredivisie
2025-09-21,AZ Alkmaar,Feyenoord,3,3,2526,NED-Eredivisie
2025-09-21,Heerenveen,Nijmegen,3,2,2526,NED-Eredivisie
2025-09-21,PSV Eindhoven,Ajax,2,2,2526,NED-Eredivisie
2025-09-21,Zwolle,Go Ahead Eagles,0,2,2526,NED-Eredivisie
2025-09-24,AZ Alkmaar,Zwolle,2,2,2526,NED-Eredivisie
2025-09-26,Twente,For Sittard,3,2,2526,NED-Eredivisie
2025-09-27,Ajax,NAC Breda,2,1,2526,NED-Eredivisie
2025-09-27,Excelsior,PSV Eindhoven,1,2,2526,NED-Eredivisie
2025-09-27,Heracles,Sparta Rotterdam,3,0,2526,NED-Eredivisie
2025-09-27,Volendam,Zwolle,2,1,2526,NED-Eredivisie
2025-09-28,Groningen,Feyenoord,0,1,2526,NED-Eredivisie
2025-09-28,Nijmegen,AZ Alkmaar,2,1,2526,NED-Eredivisie
2025-09-28,Telstar,Go Ahead Eagles,4,2,2526,NED-Eredivisie
2025-09-28,Utrecht,Heerenveen,2,2,2526,NED-Eredivisie
